chr pos.cM loci Xchr pos.bp pos.Kb
5 115.475777826664 X5_479716 X5 479716 479.716
5 115.475777926664 X5_479759 X5 479759 479.759
5 115.475778026664 X5_479762 X5 479762 479.762
5 115.475778126664 X5_479764 X5 479764 479.764
5 115.475778226664 X5_479774 X5 479774 479.774
5 115.475778326664 X5_479777 X5 479777 479.777
5 115.475778426664 X5_479780 X5 479780 479.78
5 115.475778526664 X5_479794 X5 479794 479.794
5 115.475778626664 X5_479835 X5 479835 479.835
5 115.475778726664 X5_479847 X5 479847 479.847
5 115.831677966296 X5_485362 X5 485362 485.362
5 115.831678066296 X5_485392 X5 485392 485.392
5 115.831678166296 X5_485410 X5 485410 485.41
5 115.831678266296 X5_485416 X5 485416 485.416
5 115.831678366296 X5_485425 X5 485425 485.425
5 115.831678466296 X5_485428 X5 485428 485.428
5 116.543449675171 X5_485584 X5 485584 485.584
5 116.543449775171 X5_485682 X5 485682 485.682
5 116.543449875171 X5_486027 X5 486027 486.027
5 116.543449975171 X5_486037 X5 486037 486.037
5 116.543450075171 X5_486040 X5 486040 486.04
5 116.543450175171 X5_486042 X5 486042 486.042
5 116.543450275171 X5_486054 X5 486054 486.054
5 116.543450375171 X5_486068 X5 486068 486.068
5 117.611959538011 X5_496689 X5 496689 496.689
5 117.611959638011 X5_496703 X5 496703 496.703
5 117.611959738011 X5_496725 X5 496725 496.725
5 117.611959838011 X5_496734 X5 496734 496.734
5 117.968590937363 X5_496755 X5 496755 496.755
5 117.968591037363 X5_496776 X5 496776 496.776
5 117.968591137363 X5_496779 X5 496779 496.779
5 118.324746625004 X5_496794 X5 496794 496.794
5 118.324746725004 X5_496809 X5 496809 496.809
5 118.681371740555 X5_496851 X5 496851 496.851
5 118.681371840555 X5_496872 X5 496872 496.872
5 118.681371940555 X5_496920 X5 496920 496.92
5 118.681372040555 X5_496923 X5 496923 496.923
5 118.681372140555 X5_497025 X5 497025 497.025
5 118.681372240555 X5_497037 X5 497037 497.037
5 118.681372340555 X5_497047 X5 497047 497.047
5 118.681372440555 X5_497057 X5 497057 497.057
5 118.681372540555 X5_497058 X5 497058 497.058
5 118.681372640555 X5_497061 X5 497061 497.061
5 118.681372740555 X5_497081 X5 497081 497.081
5 118.681372840555 X5_497094 X5 497094 497.094
5 118.681372940555 X5_497106 X5 497106 497.106
5 118.681373040555 X5_497309 X5 497309 497.309
5 118.681373140555 X5_497319 X5 497319 497.319
5 118.681373240555 X5_497324 X5 497324 497.324
5 118.681373340555 X5_497361 X5 497361 497.361
5 118.681373440555 X5_497382 X5 497382 497.382
5 119.03724534019 X5_497432 X5 497432 497.432
5 119.03724544019 X5_497460 X5 497460 497.46
5 119.03724554019 X5_497515 X5 497515 497.515
5 119.03724564019 X5_497765 X5 497765 497.765
5 119.03724574019 X5_497833 X5 497833 497.833
5 119.03724584019 X5_497846 X5 497846 497.846
5 119.03724594019 X5_497848 X5 497848 497.848
5 119.393117839851 X5_498036 X5 498036 498.036
5 119.393117939851 X5_498160 X5 498160 498.16
5 119.393118039851 X5_498184 X5 498184 498.184
5 119.393118139851 X5_498189 X5 498189 498.189
5 119.393118239851 X5_498318 X5 498318 498.318
5 119.393118339851 X5_498373 X5 498373 498.373
5 119.393118439851 X5_498440 X5 498440 498.44
5 119.393118539851 X5_498455 X5 498455 498.455
5 119.393118639851 X5_498461 X5 498461 498.461
5 119.393118739851 X5_498484 X5 498484 498.484
5 119.393118839851 X5_498495 X5 498495 498.495
5 119.393118939851 X5_498515 X5 498515 498.515
5 119.393119039851 X5_498545 X5 498545 498.545
5 119.393119139851 X5_498596 X5 498596 498.596
5 119.393119239851 X5_498654 X5 498654 498.654
5 119.393119339851 X5_498663 X5 498663 498.663
5 119.393119439851 X5_498669 X5 498669 498.669
5 119.393119539851 X5_498735 X5 498735 498.735
5 119.393119639851 X5_498737 X5 498737 498.737
5 119.393119739851 X5_498776 X5 498776 498.776
5 119.393119839851 X5_498985 X5 498985 498.985
5 119.393119939851 X5_499008 X5 499008 499.008
5 119.393120039851 X5_499330 X5 499330 499.33
5 119.393120139851 X5_499828 X5 499828 499.828
5 119.393120239851 X5_499881 X5 499881 499.881
5 120.460735668363 X5_502821 X5 502821 502.821
5 120.460735768363 X5_502832 X5 502832 502.832
5 120.460735868363 X5_502862 X5 502862 502.862
5 120.460735968363 X5_502871 X5 502871 502.871
5 120.460736068363 X5_502873 X5 502873 502.873
5 120.460736168363 X5_502894 X5 502894 502.894
5 120.460736268363 X5_502910 X5 502910 502.91
5 120.460736368363 X5_502916 X5 502916 502.916
5 120.460736468363 X5_502919 X5 502919 502.919
5 120.460736568363 X5_503135 X5 503135 503.135
5 120.460736668363 X5_503173 X5 503173 503.173
5 120.460736768363 X5_503187 X5 503187 503.187
5 120.460736868363 X5_503193 X5 503193 503.193
5 120.460736968363 X5_503235 X5 503235 503.235
5 120.460737068363 X5_503251 X5 503251 503.251
5 120.460737168363 X5_503258 X5 503258 503.258
5 120.460737268363 X5_503276 X5 503276 503.276
5 120.460737368363 X5_503287 X5 503287 503.287
5 120.460737468363 X5_503631 X5 503631 503.631
5 120.460737568363 X5_506415 X5 506415 506.415
5 120.460737668363 X5_508471 X5 508471 508.471
5 120.460737768363 X5_508949 X5 508949 508.949
5 120.460737868363 X5_509081 X5 509081 509.081
5 120.460737968363 X5_509248 X5 509248 509.248
5 120.460738068363 X5_509271 X5 509271 509.271
5 120.460738168363 X5_509288 X5 509288 509.288
5 120.460738268363 X5_517874 X5 517874 517.874
5 120.460738368363 X5_523127 X5 523127 523.127
5 120.460738468363 X5_523337 X5 523337 523.337
5 120.460738568363 X5_523339 X5 523339 523.339
5 120.460738668363 X5_523349 X5 523349 523.349
5 120.460738768363 X5_523355 X5 523355 523.355
5 120.460738868363 X5_523383 X5 523383 523.383
5 120.460738968363 X5_523531 X5 523531 523.531
5 132.103454107649 X5_552830 X5 552830 552.83
5 143.756148461754 X5_563046 X5 563046 563.046
5 143.756148561754 X5_563217 X5 563217 563.217
5 143.756148661754 X5_563411 X5 563411 563.411
5 153.424024100201 X5_564536 X5 564536 564.536
5 153.424024200201 X5_564546 X5 564546 564.546
5 162.697670233303 X5_564607 X5 564607 564.607
5 162.697670333303 X5_564643 X5 564643 564.643
5 162.697670433303 X5_564650 X5 564650 564.65
5 162.697670533303 X5_564663 X5 564663 564.663
5 167.574421876296 X5_582502 X5 582502 582.502
5 167.574421976296 X5_582554 X5 582554 582.554
5 167.574422076296 X5_582575 X5 582575 582.575
5 167.574422176296 X5_582590 X5 582590 582.59
5 167.574422276296 X5_582608 X5 582608 582.608
5 167.574422376296 X5_582620 X5 582620 582.62
5 167.574422476296 X5_582651 X5 582651 582.651
5 167.574422576296 X5_582668 X5 582668 582.668
5 167.574422676296 X5_582680 X5 582680 582.68
5 167.574422776296 X5_582681 X5 582681 582.681
5 167.574422876296 X5_582683 X5 582683 582.683
5 167.574422976296 X5_583299 X5 583299 583.299
5 167.574423076296 X5_583300 X5 583300 583.3
5 167.574423176296 X5_583370 X5 583370 583.37
5 167.574423276296 X5_583485 X5 583485 583.485
5 167.930693182942 X5_583531 X5 583531 583.531
5 167.930693282942 X5_583533 X5 583533 583.533
5 167.930693382942 X5_583544 X5 583544 583.544
5 167.930693482942 X5_583546 X5 583546 583.546
5 167.930693582942 X5_583569 X5 583569 583.569
5 168.642373532329 X5_583692 X5 583692 583.692
5 168.642373632329 X5_588984 X5 588984 588.984
5 169.027767666028 X5_592808 X5 592808 592.808
5 169.027767766028 X5_592922 X5 592922 592.922
5 169.027767866028 X5_592929 X5 592929 592.929
5 169.755928462467 X5_594073 X5 594073 594.073
5 172.303527162223 X5_599156 X5 599156 599.156
5 173.290048419519 X5_604934 X5 604934 604.934
5 173.290048519519 X5_605120 X5 605120 605.12
5 173.290048619519 X5_605213 X5 605213 605.213
5 173.290048719519 X5_605225 X5 605225 605.225
5 173.290048819519 X5_605231 X5 605231 605.231
5 173.290048919519 X5_605237 X5 605237 605.237
5 173.290049019519 X5_605240 X5 605240 605.24
5 173.290049119519 X5_605246 X5 605246 605.246
5 173.290049219519 X5_605255 X5 605255 605.255
5 173.290049319519 X5_606290 X5 606290 606.29
5 173.290049419519 X5_607317 X5 607317 607.317
5 173.290049519519 X5_607318 X5 607318 607.318
5 173.290049619519 X5_607337 X5 607337 607.337
5 173.290049719519 X5_607368 X5 607368 607.368
5 173.290049819519 X5_621718 X5 621718 621.718
5 173.290049919519 X5_621754 X5 621754 621.754
5 173.290050019519 X5_625785 X5 625785 625.785
5 174.357665677754 X5_640177 X5 640177 640.177
5 174.357665777754 X5_640196 X5 640196 640.196
5 174.357665877754 X5_640334 X5 640334 640.334
5 174.357665977754 X5_640340 X5 640340 640.34
5 174.357666077754 X5_640485 X5 640485 640.485
5 174.357666177754 X5_640501 X5 640501 640.501
5 174.357666277754 X5_640564 X5 640564 640.564
5 174.357666377754 X5_640567 X5 640567 640.567
5 174.357666477754 X5_640581 X5 640581 640.581
5 174.357666577754 X5_640588 X5 640588 640.588
5 174.357666677754 X5_640597 X5 640597 640.597
5 174.357666777754 X5_640609 X5 640609 640.609
5 174.357666877754 X5_640621 X5 640621 640.621
5 174.357666977754 X5_640629 X5 640629 640.629
5 174.357667077754 X5_640640 X5 640640 640.64
5 174.357667177754 X5_640645 X5 640645 640.645
5 174.357667277754 X5_640652 X5 640652 640.652
5 174.357667377754 X5_640660 X5 640660 640.66
5 174.357667477754 X5_640677 X5 640677 640.677
5 174.357667577754 X5_640684 X5 640684 640.684
5 174.357667677754 X5_640713 X5 640713 640.713
5 174.357667777754 X5_640723 X5 640723 640.723
5 174.357667877754 X5_640735 X5 640735 640.735
5 174.357667977754 X5_640810 X5 640810 640.81
5 180.096544877078 X5_649569 X5 649569 649.569
5 180.096545383469 X5_649580 X5 649580 649.58
5 180.867304074528 X5_649605 X5 649605 649.605
5 183.189942331661 X5_649616 X5 649616 649.616
5 184.508468621444 X5_649622 X5 649622 649.622
5 184.508468721444 X5_649634 X5 649634 649.634
5 194.582031245113 X5_662468 X5 662468 662.468
5 194.582031345113 X5_663231 X5 663231 663.231
5 194.582031445113 X5_663355 X5 663355 663.355
5 194.938169104875 X5_674784 X5 674784 674.784
5 194.938169204875 X5_676540 X5 676540 676.54
5 194.938169304875 X5_676583 X5 676583 676.583
5 194.938169404875 X5_676634 X5 676634 676.634
5 194.938169504875 X5_676795 X5 676795 676.795
5 194.938169604875 X5_676812 X5 676812 676.812
5 194.938169704875 X5_676824 X5 676824 676.824
5 194.938169804875 X5_676826 X5 676826 676.826
5 194.938169904875 X5_676832 X5 676832 676.832
5 194.938170004875 X5_676835 X5 676835 676.835
5 194.938170104875 X5_676836 X5 676836 676.836
5 194.938170204875 X5_676842 X5 676842 676.842
5 194.938170304875 X5_676911 X5 676911 676.911
5 194.938170404875 X5_676914 X5 676914 676.914
5 194.938170504875 X5_676929 X5 676929 676.929
5 194.938170604875 X5_676939 X5 676939 676.939
5 194.938170704875 X5_676945 X5 676945 676.945
5 194.938170804875 X5_676966 X5 676966 676.966
5 194.938170904875 X5_677024 X5 677024 677.024
5 194.938171004875 X5_677034 X5 677034 677.034
5 194.938171104875 X5_677035 X5 677035 677.035
5 194.938171204875 X5_677147 X5 677147 677.147
5 194.938171304875 X5_677179 X5 677179 677.179
5 194.938171404875 X5_677180 X5 677180 677.18
5 194.938171504875 X5_677238 X5 677238 677.238
5 194.938171604875 X5_677246 X5 677246 677.246
5 194.938171704875 X5_678568 X5 678568 678.568
5 194.938171804875 X5_678591 X5 678591 678.591
5 194.938171904875 X5_678600 X5 678600 678.6
5 194.938172004875 X5_678609 X5 678609 678.609
5 194.938172104875 X5_678619 X5 678619 678.619
5 194.938172204875 X5_678633 X5 678633 678.633
5 194.938172304875 X5_678642 X5 678642 678.642
5 194.938172404875 X5_678698 X5 678698 678.698
5 194.938172504875 X5_678701 X5 678701 678.701
5 195.651126944751 X5_678754 X5 678754 678.754
5 195.651127044751 X5_678763 X5 678763 678.763
5 195.651127144751 X5_678770 X5 678770 678.77
5 195.651127244751 X5_678774 X5 678774 678.774
5 195.651127344751 X5_678780 X5 678780 678.78
5 195.651127444751 X5_678786 X5 678786 678.786
5 196.364082330431 X5_679038 X5 679038 679.038
5 196.364082430431 X5_681704 X5 681704 681.704
5 196.364082530431 X5_684254 X5 684254 684.254
5 196.364082630431 X5_684348 X5 684348 684.348
5 196.364082730431 X5_684398 X5 684398 684.398
5 196.364082830431 X5_684401 X5 684401 684.401
5 196.364082930431 X5_685118 X5 685118 685.118
5 196.364083030431 X5_685126 X5 685126 685.126
5 196.364083130431 X5_685144 X5 685144 685.144
5 196.364083230431 X5_685542 X5 685542 685.542
5 196.364083330431 X5_685935 X5 685935 685.935
5 196.364083430431 X5_685951 X5 685951 685.951
5 196.364083530431 X5_685971 X5 685971 685.971
5 196.364083630431 X5_686132 X5 686132 686.132
5 196.364083730431 X5_686169 X5 686169 686.169
5 196.364083830431 X5_686260 X5 686260 686.26
5 196.364083930431 X5_686507 X5 686507 686.507
5 196.364084030431 X5_686533 X5 686533 686.533
5 196.364084130431 X5_686562 X5 686562 686.562
5 196.364084230431 X5_686682 X5 686682 686.682
5 196.364084330431 X5_686706 X5 686706 686.706
5 196.364084430431 X5_687673 X5 687673 687.673
5 196.364084530431 X5_687798 X5 687798 687.798
5 197.79100363855 X5_711826 X5 711826 711.826
5 200.644766415974 X5_716119 X5 716119 716.119
5 200.644766515974 X5_718783 X5 718783 718.783
5 200.644766615974 X5_718789 X5 718789 718.789
5 200.644766715974 X5_718790 X5 718790 718.79
5 200.644766815974 X5_718798 X5 718798 718.798
5 200.644766915974 X5_718817 X5 718817 718.817
5 201.357324904775 X5_735283 X5 735283 735.283
5 201.357325004775 X5_735346 X5 735346 735.346
5 201.357325104775 X5_735390 X5 735390 735.39
5 201.357325204775 X5_735404 X5 735404 735.404
5 201.357325304775 X5_735421 X5 735421 735.421
5 201.357325404775 X5_735599 X5 735599 735.599
5 201.357325504775 X5_735644 X5 735644 735.644
5 201.357325604775 X5_735697 X5 735697 735.697
5 201.357325704775 X5_735711 X5 735711 735.711
5 201.357325804775 X5_735926 X5 735926 735.926
5 201.357325904775 X5_735978 X5 735978 735.978
5 201.357326004775 X5_736318 X5 736318 736.318
5 201.357326104775 X5_736361 X5 736361 736.361
5 201.357326204775 X5_736422 X5 736422 736.422
5 201.357326304775 X5_737694 X5 737694 737.694
5 201.357326404775 X5_737765 X5 737765 737.765
5 201.357326504775 X5_737898 X5 737898 737.898
5 201.357326604775 X5_737940 X5 737940 737.94
5 201.357326704775 X5_737952 X5 737952 737.952
5 201.357326804775 X5_738011 X5 738011 738.011
5 201.357326904775 X5_738594 X5 738594 738.594
5 201.357327004775 X5_740477 X5 740477 740.477
5 201.357327104775 X5_741117 X5 741117 741.117
5 201.357327204775 X5_741129 X5 741129 741.129
5 201.357327304775 X5_771656 X5 771656 771.656
5 201.357327404775 X5_776424 X5 776424 776.424
5 201.357327504775 X5_776449 X5 776449 776.449
5 201.357327604775 X5_780537 X5 780537 780.537
5 201.357327704775 X5_780554 X5 780554 780.554
5 201.357327804775 X5_780558 X5 780558 780.558
5 201.713285563379 X5_780594 X5 780594 780.594
5 201.713285663379 X5_780604 X5 780604 780.604
5 201.713285763379 X5_780606 X5 780606 780.606
5 201.713285863379 X5_780612 X5 780612 780.612
5 201.713285963379 X5_780614 X5 780614 780.614
5 202.069244119924 X5_781019 X5 781019 781.019
5 202.069244219924 X5_781199 X5 781199 781.199
5 202.069244319924 X5_781205 X5 781205 781.205
5 202.069244419924 X5_781215 X5 781215 781.215
5 202.069244519924 X5_781231 X5 781231 781.231
5 202.069244619924 X5_781632 X5 781632 781.632
5 202.069244719924 X5_781712 X5 781712 781.712
5 202.069244819924 X5_781730 X5 781730 781.73
5 202.069244919924 X5_781820 X5 781820 781.82
5 202.069245019924 X5_782060 X5 782060 782.06
5 202.069245119924 X5_782163 X5 782163 782.163
5 202.069245219924 X5_782211 X5 782211 782.211
5 202.069245319924 X5_782337 X5 782337 782.337
5 202.069245419924 X5_782361 X5 782361 782.361
5 202.069245519924 X5_782372 X5 782372 782.372
5 202.069245619924 X5_782490 X5 782490 782.49
5 202.069245719924 X5_782512 X5 782512 782.512
5 202.069245819924 X5_782525 X5 782525 782.525
5 202.069245919924 X5_782551 X5 782551 782.551
5 202.069246019924 X5_782755 X5 782755 782.755
5 202.069246119924 X5_782812 X5 782812 782.812
5 202.069246219924 X5_782843 X5 782843 782.843
5 202.069246319924 X5_782873 X5 782873 782.873
5 202.069246419924 X5_782879 X5 782879 782.879
5 202.069246519924 X5_782880 X5 782880 782.88
5 202.069246619924 X5_782901 X5 782901 782.901
5 202.069246719924 X5_782964 X5 782964 782.964
5 202.069246819924 X5_783007 X5 783007 783.007
5 202.069246919924 X5_783015 X5 783015 783.015
5 202.069247019924 X5_783017 X5 783017 783.017
5 202.069247119924 X5_783028 X5 783028 783.028
5 202.069247219924 X5_813860 X5 813860 813.86
5 202.069247319924 X5_813884 X5 813884 813.884
5 202.069247419924 X5_814038 X5 814038 814.038
5 202.069247519924 X5_814700 X5 814700 814.7
5 202.069247619924 X5_826036 X5 826036 826.036
5 202.069247719924 X5_826185 X5 826185 826.185
5 202.469694212679 X5_834268 X5 834268 834.268
5 207.767442429485 X5_854059 X5 854059 854.059
5 207.767442529485 X5_854208 X5 854208 854.208
5 207.767442629485 X5_854653 X5 854653 854.653
5 207.767442729485 X5_854795 X5 854795 854.795
5 207.767442829485 X5_854803 X5 854803 854.803
5 209.546021893729 X5_858685 X5 858685 858.685
5 209.546021993729 X5_860157 X5 860157 860.157
5 209.546022093729 X5_860162 X5 860162 860.162
5 209.546022193729 X5_860175 X5 860175 860.175
5 209.546022293729 X5_860208 X5 860208 860.208
5 209.546022393729 X5_860226 X5 860226 860.226
5 209.546022493729 X5_860265 X5 860265 860.265
5 209.546022593729 X5_860283 X5 860283 860.283
5 209.546022693729 X5_860298 X5 860298 860.298
5 209.546022793729 X5_860304 X5 860304 860.304
5 209.902076904838 X5_860866 X5 860866 860.866
5 209.902077004838 X5_860871 X5 860871 860.871
5 209.902077104838 X5_860882 X5 860882 860.882
5 209.902077204838 X5_860898 X5 860898 860.898
5 209.902077304838 X5_860911 X5 860911 860.911
5 209.902077404838 X5_860920 X5 860920 860.92
5 210.664137020547 X5_860949 X5 860949 860.949
5 210.664137120547 X5_860952 X5 860952 860.952
5 210.664137220547 X5_860960 X5 860960 860.96
5 210.664137320547 X5_860985 X5 860985 860.985
5 210.664137420547 X5_861019 X5 861019 861.019
5 210.664137520547 X5_861027 X5 861027 861.027
5 210.664137620547 X5_861084 X5 861084 861.084
5 210.664137720547 X5_861087 X5 861087 861.087
5 211.9787080576 X5_863158 X5 863158 863.158
5 211.978708157599 X5_863160 X5 863160 863.16
5 211.978708257599 X5_863169 X5 863169 863.169
5 212.854896300588 X5_866514 X5 866514 866.514
5 212.854896400588 X5_866562 X5 866562 866.562
5 212.854896500588 X5_868907 X5 868907 868.907
5 212.854896600588 X5_869072 X5 869072 869.072
5 212.854896700588 X5_869202 X5 869202 869.202
5 212.854896800588 X5_869349 X5 869349 869.349
5 212.854896900588 X5_869350 X5 869350 869.35
5 212.854897000588 X5_869485 X5 869485 869.485
5 212.854897100588 X5_869506 X5 869506 869.506
5 212.854897200588 X5_869522 X5 869522 869.522
5 212.854897300588 X5_869544 X5 869544 869.544
5 212.854897400588 X5_869558 X5 869558 869.558
5 212.854897500588 X5_869591 X5 869591 869.591
5 212.854897600588 X5_869693 X5 869693 869.693
5 212.854897700588 X5_869711 X5 869711 869.711
5 212.854897800588 X5_869747 X5 869747 869.747
5 212.854897900588 X5_910787 X5 910787 910.787
5 212.854898000588 X5_911261 X5 911261 911.261
5 212.854898100588 X5_911640 X5 911640 911.64
5 212.854898200588 X5_913789 X5 913789 913.789
5 213.210770086569 X5_932885 X5 932885 932.885
5 213.210770186569 X5_933028 X5 933028 933.028
5 213.210770286569 X5_933183 X5 933183 933.183
5 213.210770386569 X5_933209 X5 933209 933.209
5 213.210770486569 X5_933213 X5 933213 933.213
5 213.210770586569 X5_933373 X5 933373 933.373
5 213.210770686569 X5_933425 X5 933425 933.425
5 213.210770786569 X5_933450 X5 933450 933.45
5 213.210770886569 X5_933602 X5 933602 933.602
5 213.210770986569 X5_933621 X5 933621 933.621
5 213.210771086569 X5_944049 X5 944049 944.049
5 213.566642474513 X5_972559 X5 972559 972.559
5 213.566642574513 X5_973039 X5 973039 973.039
5 213.566642674513 X5_973084 X5 973084 973.084
5 213.566642774513 X5_973213 X5 973213 973.213
5 213.566642874513 X5_973252 X5 973252 973.252
5 213.566642974513 X5_973858 X5 973858 973.858
5 213.566643074513 X5_973867 X5 973867 973.867
5 213.566643174513 X5_973918 X5 973918 973.918
5 213.566643274513 X5_973927 X5 973927 973.927
5 213.566643374513 X5_973937 X5 973937 973.937
5 213.566643474513 X5_973939 X5 973939 973.939
5 213.566643574513 X5_974074 X5 974074 974.074
5 213.566643674513 X5_974284 X5 974284 974.284
5 213.566643774513 X5_974359 X5 974359 974.359
5 213.922515660751 X5_974776 X5 974776 974.776
5 213.922515760751 X5_974794 X5 974794 974.794
5 213.922515860751 X5_974803 X5 974803 974.803
5 213.922515960751 X5_974806 X5 974806 974.806
5 213.922516060751 X5_998732 X5 998732 998.732
5 213.922516160751 X5_1004988 X5 1004988 1004.988
5 213.922516260751 X5_1005190 X5 1005190 1005.19
5 213.922516360751 X5_1005205 X5 1005205 1005.205
5 213.922516460751 X5_1005229 X5 1005229 1005.229
5 213.922516560751 X5_1005274 X5 1005274 1005.274
5 213.922516660751 X5_1005280 X5 1005280 1005.28
5 213.922516760751 X5_1005286 X5 1005286 1005.286
5 213.922516860751 X5_1005341 X5 1005341 1005.341
5 213.922516960751 X5_1005366 X5 1005366 1005.366
5 213.922517060751 X5_1005385 X5 1005385 1005.385
5 213.922517160751 X5_1005397 X5 1005397 1005.397
5 213.922517260751 X5_1008228 X5 1008228 1008.228
5 213.922517360751 X5_1008231 X5 1008231 1008.231
5 213.922517460751 X5_1008234 X5 1008234 1008.234
5 213.922517560751 X5_1008237 X5 1008237 1008.237
5 213.922517660751 X5_1008313 X5 1008313 1008.313
5 213.922517760751 X5_1008339 X5 1008339 1008.339
5 213.922517860751 X5_1008388 X5 1008388 1008.388
5 213.922517960751 X5_1008401 X5 1008401 1008.401
5 213.922518060751 X5_1008422 X5 1008422 1008.422
5 213.922518160751 X5_1008467 X5 1008467 1008.467
5 213.922518260751 X5_1008488 X5 1008488 1008.488
5 213.922518360751 X5_1009227 X5 1009227 1009.227
5 213.922518460751 X5_1009233 X5 1009233 1009.233
5 213.922518560751 X5_1009255 X5 1009255 1009.255
5 213.922518660751 X5_1009506 X5 1009506 1009.506
5 213.922518760751 X5_1009791 X5 1009791 1009.791
5 215.346006133529 X5_1057165 X5 1057165 1057.165
5 215.346006233529 X5_1058340 X5 1058340 1058.34
5 215.346006333529 X5_1058361 X5 1058361 1058.361
5 215.346006433529 X5_1058460 X5 1058460 1058.46
5 215.346006533529 X5_1058486 X5 1058486 1058.486
5 215.346006633529 X5_1058579 X5 1058579 1058.579
5 215.346006733529 X5_1058588 X5 1058588 1058.588
5 215.346006833529 X5_1058617 X5 1058617 1058.617
5 215.346006933529 X5_1059430 X5 1059430 1059.43
5 215.346007033529 X5_1059501 X5 1059501 1059.501
5 215.346007133529 X5_1059554 X5 1059554 1059.554
5 215.346007233529 X5_1059608 X5 1059608 1059.608
5 215.346007333529 X5_1059919 X5 1059919 1059.919
5 215.346007433529 X5_1059949 X5 1059949 1059.949
5 215.701884311351 X5_1061340 X5 1061340 1061.34
5 215.701884411351 X5_1061864 X5 1061864 1061.864
5 215.701884511351 X5_1062223 X5 1062223 1062.223
5 216.057801356717 X5_1062407 X5 1062407 1062.407
5 216.057801456717 X5_1062412 X5 1062412 1062.412
5 216.057801556717 X5_1062456 X5 1062456 1062.456
5 216.057801656717 X5_1062486 X5 1062486 1062.486
5 216.057801756717 X5_1062512 X5 1062512 1062.512
5 216.057801856717 X5_1062520 X5 1062520 1062.52
5 216.057801956717 X5_1062521 X5 1062521 1062.521
5 216.057802056717 X5_1062544 X5 1062544 1062.544
5 216.413947176155 X5_1078460 X5 1078460 1078.46
5 216.413947276155 X5_1083865 X5 1083865 1083.865
5 216.413947376155 X5_1083894 X5 1083894 1083.894
5 216.413947476155 X5_1083909 X5 1083909 1083.909
5 216.413947576155 X5_1083910 X5 1083910 1083.91
5 216.413947676155 X5_1083922 X5 1083922 1083.922
5 217.125568569318 X5_1096977 X5 1096977 1096.977
5 217.125568669318 X5_1097001 X5 1097001 1097.001
5 217.125568769318 X5_1100618 X5 1100618 1100.618
5 217.125568869318 X5_1100682 X5 1100682 1100.682
5 217.125568969318 X5_1100884 X5 1100884 1100.884
5 217.125569069318 X5_1101185 X5 1101185 1101.185
5 217.125569169318 X5_1101186 X5 1101186 1101.186
5 217.125569269318 X5_1101258 X5 1101258 1101.258
5 217.125569369318 X5_1101282 X5 1101282 1101.282
5 220.328416153638 X5_1121310 X5 1121310 1121.31
5 220.328416253638 X5_1121319 X5 1121319 1121.319
5 220.328416353638 X5_1121379 X5 1121379 1121.379
5 220.328416453638 X5_1121433 X5 1121433 1121.433
5 220.328416553638 X5_1121454 X5 1121454 1121.454
5 220.328416653638 X5_1121493 X5 1121493 1121.493
5 220.328416753638 X5_1121841 X5 1121841 1121.841
5 220.328416853638 X5_1121859 X5 1121859 1121.859
5 220.328416953638 X5_1121866 X5 1121866 1121.866
5 220.328417053638 X5_1121899 X5 1121899 1121.899
5 220.328417153638 X5_1121917 X5 1121917 1121.917
5 220.328417253638 X5_1122076 X5 1122076 1122.076
5 220.328417353638 X5_1122151 X5 1122151 1122.151
5 220.328417453638 X5_1122246 X5 1122246 1122.246
5 220.328417553638 X5_1122247 X5 1122247 1122.247
5 220.328417653638 X5_1122255 X5 1122255 1122.255
5 220.328417753638 X5_1122298 X5 1122298 1122.298
5 220.328417853638 X5_1122395 X5 1122395 1122.395
5 220.684349977455 X5_1126095 X5 1126095 1126.095
5 221.04028210126 X5_1128640 X5 1128640 1128.64
5 221.04028220126 X5_1128715 X5 1128715 1128.715
5 221.04028230126 X5_1129096 X5 1129096 1129.096
5 221.04028240126 X5_1129130 X5 1129130 1129.13
5 221.04028250126 X5_1129138 X5 1129138 1129.138
5 221.04028260126 X5_1129198 X5 1129198 1129.198
5 221.04028270126 X5_1129378 X5 1129378 1129.378
5 221.04028280126 X5_1129393 X5 1129393 1129.393
5 221.04028290126 X5_1129498 X5 1129498 1129.498
5 221.04028300126 X5_1129524 X5 1129524 1129.524
5 221.04028310126 X5_1129582 X5 1129582 1129.582
5 221.04028320126 X5_1129732 X5 1129732 1129.732
5 221.04028330126 X5_1129880 X5 1129880 1129.88
5 221.04028340126 X5_1130005 X5 1130005 1130.005
5 221.752027173501 X5_1180005 X5 1180005 1180.005
5 221.752027273501 X5_1180013 X5 1180013 1180.013
5 221.752027373501 X5_1180566 X5 1180566 1180.566
5 221.752027473501 X5_1187755 X5 1187755 1187.755
5 221.752027573501 X5_1189290 X5 1189290 1189.29
5 221.752027673501 X5_1189385 X5 1189385 1189.385
5 221.752027773501 X5_1189391 X5 1189391 1189.391
5 221.752027873501 X5_1191170 X5 1191170 1191.17
5 221.752027973501 X5_1191237 X5 1191237 1191.237
5 221.752028073501 X5_1191253 X5 1191253 1191.253
5 221.752028173501 X5_1191263 X5 1191263 1191.263
5 221.752028273501 X5_1191872 X5 1191872 1191.872
5 221.752028373501 X5_1192435 X5 1192435 1192.435
5 221.752028473501 X5_1196426 X5 1196426 1196.426
5 221.752028573501 X5_1197424 X5 1197424 1197.424
